"Start time: 2024-12-09 07:53:03"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45635.33258101851,1.5158,0.5095,0.0029,1.7000,0.0069,-0.0003
45635.33259259259,1.5466,0.5092,0.0029,1.7000,0.0072,-0.0003
45635.33260416666,1.5765,0.5092,0.0029,1.7000,0.0069,-0.0003
45635.33261574074,1.6061,0.5092,0.0029,1.7000,0.0069,-0.0003
45635.33262731481,1.6351,0.5092,0.0029,1.7000,0.0069,-0.0003
45635.33263888888,1.6638,0.5092,0.0029,1.6969,0.0069,-0.0003
45635.33265046296,1.6915,0.5086,0.0029,1.6966,0.0069,-0.0003
45635.33266203704,1.7184,0.5086,0.0029,1.6969,0.0069,-0.0006
45635.33267361110,1.7459,0.5101,0.0029,1.6969,0.0069,-0.0003
45635.33268518518,1.7727,0.5095,0.0029,1.6966,0.0069,-0.0003
45635.33269675925,1.7980,0.5095,0.0029,1.6966,0.0069,-0.0003
45635.33270833333,1.8246,0.5092,0.0029,1.6966,0.0069,-0.0003
45635.33271990740,1.8490,0.5092,0.0029,1.6966,0.0069,-0.0003
45635.33273148147,1.8737,0.5092,0.0029,1.6966,0.0069,-0.0003
45635.33274305555,1.8981,0.5092,0.0032,1.6966,0.0069,-0.0003
45635.33275462963,1.9222,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33276620370,1.9457,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33277777777,1.9686,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33278935184,1.9921,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33280092592,2.0150,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33281250000,2.0379,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33282407407,2.0602,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33283564814,2.0809,0.5092,0.0029,1.6939,0.0069,-0.0006
45635.33284722222,2.1014,0.5092,0.0029,1.6939,0.0069,-0.0003
45635.33285879629,2.1224,0.5092,0.0029,1.6926,0.0069,-0.0003
45635.33287037037,2.1420,0.5092,0.0029,1.6905,0.0069,-0.0006
45635.33288194444,2.1618,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33289351851,2.1813,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33290509259,2.2012,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33291666666,2.2204,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33292824074,2.2393,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33293981481,2.2582,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33295138888,2.2765,0.5086,0.0029,1.6905,0.0069,-0.0003
45635.33296296296,2.2945,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33297453703,2.3119,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33298611111,2.3284,0.5092,0.0029,1.6905,0.0069,-0.0003
45635.33299768518,2.3452,0.5092,0.0029,1.6893,0.0069,-0.0003
45635.33300925925,2.3620,0.5092,0.0029,1.6878,0.0069,-0.0003
45635.33302083333,2.3779,0.5086,0.0032,1.6878,0.0069,-0.0003
45635.33303240740,2.3931,0.5092,0.0029,1.6878,0.0069,-0.0003
45635.33304398147,2.4087,0.5092,0.0029,1.6874,0.0069,-0.0003
45635.33305555555,2.4239,0.5092,0.0029,1.6878,0.0069,-0.0003
45635.33306712962,2.4398,0.5092,0.0029,1.6874,0.0069,-0.0003
45635.33307870370,2.4542,0.5086,0.0029,1.6878,0.0069,-0.0003
45635.33309027777,2.4688,0.5092,0.0029,1.6878,0.0069,-0.0003
45635.33310185184,2.4834,0.5086,0.0029,1.6878,0.0069,-0.0006
45635.33311342592,2.4978,0.5092,0.0029,1.6847,0.0069,-0.0006
45635.33312500000,2.5054,0.5086,0.0029,1.6844,0.0069,-0.0003
45635.33313657407,2.5005,0.5092,0.0029,1.6844,0.0069,-0.0003
45635.33314814814,2.4966,0.5086,0.0029,1.6844,0.0069,-0.0003
45635.33315972222,2.4932,0.5092,0.0029,1.6844,0.0069,-0.0003
45635.33317129629,2.4911,0.5092,0.0029,1.6844,0.0069,-0.0003
45635.33318287037,2.4883,0.5086,0.0029,1.6844,0.0069,-0.0003
45635.33319444444,2.4865,0.5086,0.0029,1.6844,0.0069,-0.0003
45635.33320601851,2.4838,0.5092,0.0029,1.6844,0.0069,-0.0003
45635.33321759259,2.4825,0.5086,0.0029,1.6832,0.0069,-0.0003
45635.33322916666,2.4810,0.5086,0.0029,1.6813,0.0069,-0.0003
45635.33324074074,2.4795,0.5086,0.0029,1.6816,0.0069,-0.0003
45635.33325231481,2.4783,0.5086,0.0029,1.6816,0.0069,-0.0003
45635.33326388888,2.4773,0.5086,0.0029,1.6816,0.0069,-0.0003
45635.33327546296,2.4761,0.5092,0.0029,1.6816,0.0069,-0.0003
45635.33328703703,2.4755,0.5086,0.0029,1.6816,0.0069,-0.0003
45635.33329861111,2.4746,0.5083,0.0029,1.6816,0.0069,-0.0003
45635.33331018518,2.4740,0.5086,0.0029,1.6816,0.0069,-0.0003
45635.33332175925,2.4734,0.5086,0.0029,1.6804,0.0069,-0.0003
45635.33333333333,2.4731,0.5086,0.0029,1.6786,0.0069,-0.0003
45635.33334490741,2.4728,0.5095,0.0029,1.6786,0.0069,-0.0003
45635.33335648147,2.4725,0.5092,0.0029,1.6786,0.0069,-0.0003
45635.33336805555,2.4719,0.5086,0.0029,1.6789,0.0069,-0.0003
45635.33337962962,2.4709,0.5092,0.0029,1.6786,0.0069,-0.0003
45635.33339120370,2.4709,0.5092,0.0032,1.6786,0.0069,-0.0003
45635.33340277777,2.4709,0.5092,0.0029,1.6786,0.0069,-0.0003
45635.33341435184,2.4706,0.5086,0.0029,1.6786,0.0069,-0.0003
45635.33342592592,2.4706,0.5086,0.0029,1.6786,0.0069,-0.0003
45635.33343750000,2.4703,0.5086,0.0029,1.6774,0.0069,-0.0003
45635.33344907407,2.4697,0.5086,0.0032,1.6755,0.0069,-0.0003
45635.33346064814,2.4697,0.5086,0.0029,1.6755,0.0069,-0.0003
45635.33347222221,2.4691,0.5092,0.0029,1.6755,0.0069,-0.0006
45635.33348379629,2.4691,0.5086,0.0029,1.6755,0.0069,-0.0006
45635.33349537037,2.4688,0.5086,0.0029,1.6755,0.0069,-0.0003
45635.33350694444,2.4688,0.5086,0.0029,1.6752,0.0069,-0.0003
45635.33351851851,2.4685,0.5086,0.0029,1.6755,0.0069,-0.0003
45635.33353009259,2.4682,0.5092,0.0032,1.6755,0.0069,-0.0003
45635.33354166666,2.4682,0.5086,0.0029,1.6755,0.0069,-0.0003
45635.33355324074,2.4682,0.5086,0.0029,1.6755,0.0069,-0.0006
45635.33356481481,2.4679,0.5086,0.0029,1.6731,0.0069,-0.0003
45635.33357638888,2.4676,0.5086,0.0029,1.6725,0.0069,-0.0003
45635.33358796296,2.4676,0.5086,0.0029,1.6725,0.0069,-0.0006
45635.33359953703,2.4679,0.5086,0.0029,1.6725,0.0069,-0.0003
45635.33361111111,2.4676,0.5086,0.0032,1.6725,0.0069,-0.0003
45635.33362268518,2.4676,0.5086,0.0029,1.6725,0.0069,-0.0003
45635.33363425925,2.4673,0.5086,0.0029,1.6725,0.0069,-0.0003
45635.33364583333,2.4673,0.5086,0.0029,1.6725,0.0069,-0.0006
45635.33365740741,2.4673,0.5086,0.0029,1.6725,0.0069,-0.0003
45635.33366898148,2.4670,0.5086,0.0029,1.6697,0.0069,-0.0003
45635.33368055555,2.4673,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33369212962,2.4670,0.5086,0.0029,1.6691,0.0069,-0.0003
45635.33370370370,2.4670,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33371527777,2.4667,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33372685184,2.4664,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33373842592,2.4667,0.5086,0.0029,1.6691,0.0069,-0.0003
45635.33375000000,2.4664,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33376157407,2.4661,0.5086,0.0029,1.6694,0.0069,-0.0003
45635.33377314814,2.4661,0.5086,0.0029,1.6691,0.0069,-0.0003
45635.33378472221,2.4661,0.5086,0.0029,1.6691,0.0069,-0.0003
45635.33379629629,2.4661,0.5086,0.0029,1.6682,0.0069,-0.0003
45635.33380787037,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33381944444,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33383101851,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33384259259,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33385416666,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33386574074,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33387731481,2.4661,0.5086,0.0029,1.6664,0.0069,-0.0006
45635.33388888888,2.4657,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33390046296,2.4657,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33391203703,2.4657,0.5086,0.0029,1.6664,0.0069,-0.0003
45635.33392361111,2.4657,0.5083,0.0029,1.6664,0.0069,-0.0003
45635.33393518518,2.4657,0.5083,0.0029,1.6655,0.0069,-0.0003
45635.33394675925,2.4657,0.5086,0.0029,1.6630,0.0069,-0.0006
45635.33395833333,2.4661,0.5086,0.0029,1.6633,0.0069,-0.0003
45635.33396990740,2.4661,0.5083,0.0029,1.6633,0.0069,-0.0003
45635.33398148148,2.4657,0.5086,0.0029,1.6633,0.0069,-0.0003
45635.33399305555,2.4657,0.5086,0.0032,1.6633,0.0069,-0.0003
45635.33400462962,2.4657,0.5083,0.0029,1.6633,0.0069,-0.0003
45635.33401620370,2.4654,0.5086,0.0029,1.6633,0.0072,-0.0003
45635.33402777778,2.4654,0.5086,0.0029,1.6633,0.0069,-0.0003
45635.33403935184,2.4657,0.5086,0.0029,1.6633,0.0069,-0.0003
45635.33405092592,2.4657,0.5086,0.0029,1.6609,0.0069,-0.0003
45635.33406250000,2.4654,0.5083,0.0029,1.6603,0.0069,-0.0003
45635.33407407407,2.4657,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33408564814,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33409722221,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33410879629,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33412037037,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33413194444,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33414351851,2.4654,0.5086,0.0029,1.6603,0.0069,-0.0003
45635.33415509259,2.4654,0.5086,0.0032,1.6603,0.0069,-0.0006
45635.33416666666,2.4676,0.5086,0.0029,1.6594,0.0069,-0.0003
45635.33417824074,2.4813,0.5083,0.0029,1.6572,0.0069,-0.0003
45635.33418981481,2.4960,0.5083,0.0029,1.6569,0.0069,-0.0003
45635.33420138888,2.5109,0.5083,0.0029,1.6569,0.0069,-0.0003
45635.33421296296,2.5246,0.5086,0.0029,1.6569,0.0069,-0.0003
45635.33422453703,2.5381,0.5086,0.0029,1.6569,0.0069,-0.0003
45635.33423611111,2.5509,0.5086,0.0029,1.6572,0.0069,-0.0003
45635.33424768518,2.5640,0.5086,0.0029,1.6572,0.0069,-0.0003
45635.33425925925,2.5771,0.5086,0.0032,1.6572,0.0069,-0.0003
45635.33427083333,2.5900,0.5086,0.0029,1.6569,0.0069,-0.0003
45635.33428240740,2.6022,0.5083,0.0029,1.6569,0.0069,-0.0006
45635.33429398148,2.6144,0.5086,0.0029,1.6569,0.0069,-0.0003
45635.33430555555,2.6269,0.5086,0.0029,1.6548,0.0069,-0.0003
45635.33431712962,2.6382,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33432870370,2.6501,0.5086,0.0029,1.6542,0.0069,-0.0003
45635.33434027778,2.6614,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33435185184,2.6723,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33436342592,2.6815,0.5086,0.0029,1.6542,0.0069,-0.0003
45635.33437499999,2.6885,0.5086,0.0029,1.6542,0.0069,-0.0003
45635.33438657407,2.6958,0.5086,0.0029,1.6542,0.0069,-0.0003
45635.33439814814,2.7035,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33440972221,2.7099,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33442129629,2.7151,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33443287037,2.7203,0.5083,0.0029,1.6542,0.0069,-0.0003
45635.33444444444,2.7245,0.5083,0.0029,1.6517,0.0069,-0.0006
45635.33445601851,2.7245,0.5086,0.0029,1.6511,0.0069,-0.0003
45635.33446759258,2.7242,0.5083,0.0029,1.6508,0.0069,-0.0003
45635.33447916666,2.7239,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33449074074,2.7239,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33450231481,2.7245,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33451388888,2.7242,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33452546296,2.7239,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33453703703,2.7242,0.5086,0.0029,1.6508,0.0069,-0.0003
45635.33454861111,2.7242,0.5092,0.0032,1.6508,0.0069,-0.0003
45635.33456018518,2.7239,0.5086,0.0029,1.6508,0.0069,-0.0006
45635.33457175925,2.7239,0.5092,0.0029,1.6487,0.0069,-0.0003
45635.33458333333,2.7230,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33459490740,2.7233,0.5092,0.0029,1.6484,0.0069,-0.0003
45635.33460648148,2.7233,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33461805555,2.7227,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33462962962,2.7230,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33464120370,2.7230,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33465277778,2.7227,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33466435185,2.7227,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33467592592,2.7227,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33468749999,2.7224,0.5086,0.0029,1.6481,0.0069,-0.0003
45635.33469907407,2.7224,0.5092,0.0029,1.6481,0.0069,-0.0003
45635.33471064815,2.7224,0.5095,0.0029,1.6459,0.0069,-0.0003
45635.33472222221,2.7221,0.5095,0.0029,1.6450,0.0069,-0.0003
45635.33473379629,2.7221,0.5092,0.0029,1.6450,0.0069,-0.0003
45635.33474537037,2.7224,0.5098,0.0029,1.6450,0.0069,-0.0003
45635.33475694444,2.7218,0.5101,0.0029,1.6450,0.0069,-0.0003
45635.33476851851,2.7212,0.5101,0.0029,1.6447,0.0069,-0.0003
45635.33478009258,2.7215,0.5101,0.0029,1.6450,0.0069,-0.0003
45635.33479166666,2.7215,0.5101,0.0029,1.6450,0.0069,-0.0003
45635.33480324074,2.7212,0.5104,0.0029,1.6447,0.0069,-0.0003
45635.33481481481,2.7212,0.5119,0.0029,1.6447,0.0072,-0.0003
45635.33482638888,2.7209,0.5147,0.0032,1.6447,0.0072,-0.0003
45635.33483796296,2.7203,0.5150,0.0029,1.6447,0.0072,-0.0003
45635.33484953703,2.7203,0.5174,0.0029,1.6441,0.0075,-0.0006
45635.33486111111,2.7193,0.5202,0.0029,1.6420,0.0081,-0.0003
45635.33487268518,2.7184,0.5269,0.0029,1.6420,0.0145,-0.0003
45635.33488425925,2.7172,0.5385,0.0029,1.6420,0.0237,-0.0003
45635.33489583333,2.7154,0.5406,0.0029,1.6420,0.0246,-0.0003
45635.33490740740,2.7138,0.5406,0.0029,1.6420,0.0243,-0.0003
45635.33491898148,2.7129,0.5403,0.0029,1.6420,0.0243,-0.0003
45635.33493055555,2.7111,0.5666,0.0029,1.6420,0.0682,-0.0003
45635.33494212962,2.6809,1.1830,0.0029,1.6417,0.5626,0.0000
45635.33495370370,2.6711,0.7255,0.0032,1.6606,0.1607,-0.0003
45635.33496527778,2.6644,0.6731,0.0032,1.6966,0.1326,-0.0003
45635.33497685185,2.6586,0.6532,0.0029,1.7119,0.1170,-0.0003
45635.33498842592,2.6537,0.6398,0.0029,1.6871,0.1057,-0.0003
45635.33499999999,2.6479,0.6251,0.0029,1.6780,0.0935,-0.0003
45635.33501157407,2.6427,0.6181,0.0029,1.6716,0.0890,-0.0003
45635.33502314815,2.6345,0.7719,0.0029,1.6691,0.2650,-0.0003
45635.33503472221,2.6180,0.8415,0.0032,1.6691,0.2595,-0.0003
45635.33504629629,2.5976,0.9999,0.0032,1.6697,0.3929,0.0000
45635.33505787037,2.5866,0.7371,0.0032,1.6774,0.1692,0.0000
45635.33506944444,2.5799,0.6755,0.0032,1.6865,0.1323,-0.0003
45635.33508101851,2.5600,1.0725,0.0032,1.6832,0.4939,-0.0003
45635.33509259258,2.5298,1.2745,0.0032,1.6905,0.6602,0.0000
45635.33510416666,2.4957,1.2306,0.0032,1.7225,0.5156,-0.0003
45635.33511574074,2.4816,0.8623,0.0032,1.7360,0.2754,-0.0003
45635.33512731481,2.4740,0.6865,0.0032,1.7479,0.1350,0.0000
45635.33513888888,2.4682,0.6584,0.0029,1.7344,0.1320,-0.0003
45635.33515046296,2.4477,1.1061,0.0029,1.6972,0.5482,-0.0003
45635.33516203703,2.4300,0.7890,0.0032,1.6905,0.1634,-0.0003
45635.33517361111,2.4252,0.6447,0.0032,1.6905,0.1057,-0.0003
45635.33518518518,2.4200,0.6248,0.0032,1.6884,0.0926,-0.0003
45635.33519675925,2.4157,0.6132,0.0029,1.6823,0.0838,-0.0003
45635.33520833333,2.4117,0.6047,0.0029,1.6725,0.0771,-0.0003
45635.33521990740,2.4081,0.5977,0.0032,1.6643,0.0716,-0.0003
45635.33523148148,2.4041,0.5922,0.0029,1.6633,0.0670,-0.0003
45635.33524305555,2.4011,0.5870,0.0032,1.6633,0.0630,-0.0003
45635.33525462962,2.3980,0.5833,0.0029,1.6615,0.0597,-0.0003
45635.33526620370,2.3949,0.5794,0.0029,1.6582,0.0566,-0.0003
45635.33527777777,2.3922,0.5763,0.0029,1.6572,0.0539,-0.0003
45635.33528935185,2.3895,0.5733,0.0029,1.6572,0.0511,-0.0003
45635.33530092592,2.3861,0.5708,0.0032,1.6572,0.0493,-0.0003
45635.33531249999,2.3834,0.5684,0.0032,1.6551,0.0475,-0.0003
45635.33532407407,2.3812,0.5659,0.0032,1.6542,0.0456,-0.0003
45635.33533564815,2.3788,0.5641,0.0029,1.6542,0.0438,-0.0003
45635.33534722222,2.3766,0.5626,0.0029,1.6542,0.0423,-0.0003
45635.33535879629,2.3739,0.5604,0.0029,1.6542,0.0410,-0.0003
45635.33537037036,2.3718,0.5592,0.0029,1.6520,0.0398,-0.0003
45635.33538194444,2.3696,0.5577,0.0029,1.6511,0.0383,-0.0003
45635.33539351852,2.3675,0.5565,0.0032,1.6508,0.0374,-0.0003
45635.33540509258,2.3657,0.5550,0.0029,1.6511,0.0365,-0.0003
45635.33541666666,2.3638,0.5537,0.0032,1.6508,0.0356,-0.0003
45635.33542824074,2.3617,0.5528,0.0029,1.6490,0.0346,-0.0003
45635.33543981481,2.3596,0.5519,0.0029,1.6481,0.0337,-0.0003
45635.33545138888,2.3577,0.5510,0.0029,1.6481,0.0328,-0.0003
45635.33546296296,2.3559,0.5501,0.0029,1.6481,0.0319,-0.0003
45635.33547453703,2.3541,0.5489,0.0032,1.6481,0.0310,-0.0003
45635.33548611111,2.3525,0.5479,0.0029,1.6478,0.0304,-0.0003
45635.33549768518,2.3510,0.5470,0.0032,1.6447,0.0298,-0.0003
45635.33550925925,2.3501,0.5464,0.0029,1.6447,0.0294,-0.0003
45635.33552083333,2.3620,0.5485,0.0029,1.6447,0.0316,-0.0003
45635.33553240740,2.3776,0.5546,0.0029,1.6447,0.0371,-0.0003
45635.33554398148,2.3937,0.5641,0.0032,1.6450,0.0456,-0.0003
45635.33555555555,2.4087,0.5778,0.0029,1.6450,0.0578,-0.0003
45635.33556712962,2.4239,0.5998,0.0032,1.6444,0.0783,-0.0003
45635.33557870370,2.4398,0.7460,0.0032,1.6420,0.2669,-0.0003
45635.33559027777,2.4508,2.3179,0.0032,1.6450,2.3768,0.0000
45635.33560185185,2.4587,2.7980,0.0035,1.7701,5.0526,-0.0003
45635.33561342592,2.4627,3.6671,0.0038,1.9639,5.5021,0.0000
45635.33562499999,2.4654,4.0739,0.0041,2.1037,5.5021,0.0000
45635.33563657407,2.4673,4.1377,0.0044,2.2426,5.5021,0.0000
45635.33564814815,2.4688,4.1554,0.0047,2.3451,5.5021,0.0000
45635.33565972222,2.4694,4.1624,0.0047,2.4382,5.5021,0.0000
45635.33567129629,2.4700,4.1682,0.0047,2.5233,5.5021,0.0000
45635.33568287036,2.4694,4.1706,0.0047,2.5450,5.5021,0.0000
45635.33569444444,2.4694,4.1700,0.0047,2.5685,5.5021,0.0000
45635.33570601852,2.4691,4.1709,0.0047,2.5904,5.5021,0.0000
45635.33571759258,2.4679,4.1712,0.0047,2.6109,5.5021,0.0000
45635.33572916666,2.4673,4.1569,0.0047,2.6243,5.5021,0.0000
45635.33574074074,2.4499,4.1047,0.0047,2.6271,5.5021,0.0000
45635.33575231481,2.4282,3.8551,0.0047,2.6100,5.5021,0.0000
45635.33576388888,2.4246,3.2759,0.0047,2.5016,5.5021,0.0000
45635.33577546295,2.4230,2.9100,0.0044,2.4791,5.5021,0.0000
45635.33578703703,2.4218,2.6326,0.0044,2.4269,5.5021,0.0000
45635.33579861111,2.4206,2.3896,0.0041,2.2899,5.3907,0.0000
45635.33581018518,2.4197,2.1934,0.0041,2.2230,4.9656,0.0000
45635.33582175925,2.4191,2.0329,0.0038,2.1721,4.5875,0.0000
45635.33583333333,2.4184,1.8550,0.0038,2.1315,4.1615,0.0000
45635.33584490740,2.4178,1.6862,0.0038,2.0857,3.7370,0.0000
45635.33585648148,2.4175,1.5394,0.0038,2.0463,3.3558,0.0000
45635.33586805555,2.4166,1.4177,0.0035,2.0106,3.0268,0.0000
45635.33587962962,2.4163,1.3029,0.0038,1.9844,2.7018,0.0000
45635.33589120370,2.4157,1.1983,0.0035,1.9432,2.3939,0.0000
45635.33590277777,2.4151,1.1037,0.0035,1.9084,2.1095,-0.0003
45635.33591435185,2.4142,1.0209,0.0035,1.8855,1.8513,0.0000
45635.33592592592,2.4136,0.9508,0.0032,1.8620,1.6252,0.0000
45635.33593749999,2.4126,0.8830,0.0032,1.8394,1.3997,0.0000
45635.33594907407,2.4123,0.8296,0.0032,1.8129,1.2202,0.0000
45635.33596064815,2.4117,0.7844,0.0032,1.7991,1.0621,-0.0003
45635.33597222222,2.4117,0.7475,0.0032,1.7842,0.9294,-0.0003
45635.33598379629,2.4111,0.7146,0.0032,1.7708,0.8061,0.0000
45635.33599537036,2.4105,0.6935,0.0032,1.7558,0.7164,-0.0003
45635.33600694444,2.4020,0.5427,0.0032,1.7430,0.1329,-0.0003
45635.33601851852,2.3959,0.5342,0.0032,1.7146,0.1030,-0.0003
45635.33603009259,2.3910,0.5312,0.0032,1.6881,0.0902,-0.0003
45635.33604166666,2.3864,0.5287,0.0029,1.6777,0.0813,-0.0003
45635.33605324074,2.3830,0.5269,0.0032,1.6704,0.0743,-0.0003
45635.33606481481,2.3788,0.5257,0.0032,1.6676,0.0688,-0.0003
45635.33607638888,2.3757,0.5247,0.0029,1.6661,0.0648,-0.0003
45635.33608796295,2.3724,0.5238,0.0032,1.6633,0.0609,-0.0003
45635.33609953703,2.3696,0.5232,0.0029,1.6615,0.0572,-0.0003
45635.33611111111,2.3666,0.5220,0.0029,1.6603,0.0545,-0.0003
45635.33612268518,2.3638,0.5214,0.0032,1.6600,0.0520,-0.0003
45635.33613425925,2.3614,0.5208,0.0029,1.6554,0.0496,-0.0003
45635.33614583333,2.3580,0.5205,0.0029,1.6542,0.0475,-0.0003
45635.33615740740,2.3559,0.5199,0.0029,1.6542,0.0459,-0.0003
45635.33616898148,2.3534,0.5196,0.0029,1.6542,0.0438,-0.0003
45635.33618055555,2.3513,0.5192,0.0032,1.6511,0.0423,-0.0003
45635.33619212962,2.3486,0.5186,0.0032,1.6493,0.0410,-0.0003
45635.33620370370,2.3458,0.5183,0.0032,1.6481,0.0398,-0.0003
45635.33621527777,2.3434,0.5180,0.0032,1.6481,0.0383,-0.0006
45635.33622685185,2.3415,0.5180,0.0032,1.6481,0.0374,-0.0003
45635.33623842592,2.3394,0.5177,0.0032,1.6481,0.0365,-0.0003
45635.33624999999,2.3379,0.5174,0.0029,1.6450,0.0356,-0.0003
45635.33626157407,2.3361,0.5171,0.0029,1.6450,0.0343,-0.0003
45635.33627314814,2.3336,0.5168,0.0029,1.6450,0.0337,-0.0003
45635.33628472222,2.3315,0.5168,0.0029,1.6447,0.0328,-0.0003
45635.33629629629,2.3299,0.5165,0.0032,1.6420,0.0316,-0.0003
45635.33630787036,2.3278,0.5165,0.0032,1.6420,0.0310,-0.0003
45635.33631944444,2.3263,0.5162,0.0029,1.6420,0.0304,-0.0003
45635.33633101852,2.3248,0.5159,0.0029,1.6389,0.0298,-0.0003
45635.33634259259,2.3220,0.5159,0.0032,1.6389,0.0291,-0.0003
45635.33635416666,2.3208,0.5153,0.0029,1.6362,0.0285,-0.0003
45635.33636574074,2.3193,0.5153,0.0032,1.6362,0.0282,-0.0003
45635.33637731481,2.3177,0.5153,0.0032,1.6359,0.0276,-0.0003
45635.33638888889,2.3168,0.5150,0.0029,1.6359,0.0270,-0.0003
45635.33640046295,2.3150,0.5150,0.0029,1.6362,0.0267,-0.0003
45635.33641203703,2.3135,0.5150,0.0032,1.6347,0.0261,-0.0003
45635.33642361111,2.3126,0.5150,0.0032,1.6331,0.0255,-0.0003
45635.33643518518,2.3110,0.5147,0.0032,1.6331,0.0249,-0.0003
45635.33644675925,2.3098,0.5144,0.0032,1.6331,0.0246,-0.0003
45635.33645833333,2.3080,0.5144,0.0032,1.6331,0.0240,-0.0003
45635.33646990740,2.3065,0.5144,0.0029,1.6331,0.0237,-0.0003
45635.33648148148,2.3049,0.5141,0.0029,1.6331,0.0233,-0.0003
45635.33649305555,2.3037,0.5141,0.0029,1.6301,0.0230,-0.0003
45635.33650462962,2.3022,0.5141,0.0032,1.6301,0.0227,-0.0003
45635.33651620370,2.3007,0.5138,0.0029,1.6298,0.0224,-0.0003
45635.33652777777,2.2994,0.5138,0.0029,1.6301,0.0218,-0.0003
45635.33653935185,2.2982,0.5138,0.0029,1.6301,0.0215,-0.0003
45635.33655092592,2.2970,0.5138,0.0032,1.6301,0.0212,-0.0003
45635.33656249999,2.2952,0.5138,0.0032,1.6298,0.0212,-0.0003
45635.33657407407,2.2942,0.5135,0.0032,1.6270,0.0206,-0.0006
45635.33658564814,2.2933,0.5135,0.0029,1.6270,0.0206,-0.0003
45635.33659722222,2.2921,0.5131,0.0029,1.6270,0.0203,-0.0003
45635.33660879629,2.2909,0.5131,0.0032,1.6270,0.0200,-0.0003
45635.33662037036,2.2897,0.5131,0.0029,1.6270,0.0197,-0.0003
45635.33663194444,2.2884,0.5131,0.0029,1.6270,0.0197,-0.0003
45635.33664351852,2.2875,0.5128,0.0032,1.6270,0.0194,-0.0003
45635.33665509259,2.2866,0.5128,0.0029,1.6270,0.0188,-0.0003
45635.33666666666,2.2857,0.5128,0.0029,1.6237,0.0188,-0.0003
45635.33667824073,2.2845,0.5128,0.0029,1.6237,0.0185,-0.0003
45635.33668981481,2.2826,0.5128,0.0032,1.6237,0.0182,-0.0003
