"Start time: 2024-12-05 19:17:19"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45631.84420138889,1.2198,0.4988,-0.0011,8.1607,0.0072,4.8691
45631.84421296296,1.2198,0.4985,-0.0011,8.1607,0.0072,4.8691
45631.84422453704,1.2194,0.4985,-0.0008,8.1607,0.0072,4.8691
45631.84423611111,1.2198,0.4985,-0.0008,8.1607,0.0072,4.8691
45631.84424768519,1.2194,0.4985,-0.0008,8.1586,0.0072,4.8691
45631.84425925926,1.2194,0.4985,-0.0008,8.1574,0.0072,4.8691
45631.84427083333,1.2194,0.4985,-0.0008,8.1574,0.0072,4.8691
45631.84428240741,1.2194,0.4985,-0.0008,8.1574,0.0072,4.8685
45631.84429398148,1.2191,0.4985,-0.0008,8.1580,0.0072,4.8685
45631.84430555555,1.2191,0.4985,-0.0008,8.1568,0.0072,4.8685
45631.84431712963,1.2191,0.4985,-0.0011,8.1546,0.0072,4.8685
45631.84432870370,1.2191,0.4985,-0.0011,8.1546,0.0072,4.8685
45631.84434027778,1.2191,0.4985,-0.0008,8.1543,0.0072,4.8685
45631.84435185185,1.2191,0.4985,-0.0011,8.1543,0.0072,4.8685
45631.84436342592,1.2188,0.4985,-0.0008,8.1543,0.0072,4.8685
45631.84437500000,1.2188,0.4985,-0.0008,8.1546,0.0072,4.8685
45631.84438657408,1.2185,0.4985,-0.0008,8.1546,0.0072,4.8685
45631.84439814815,1.2185,0.4985,-0.0008,8.1525,0.0072,4.8685
45631.84440972222,1.2188,0.4985,-0.0008,8.1516,0.0072,4.8685
45631.84442129629,1.2185,0.4985,-0.0008,8.1516,0.0072,4.8685
45631.84443287037,1.2182,0.4985,-0.0008,8.1516,0.0072,4.8685
45631.84444444445,1.2185,0.4985,-0.0008,8.1510,0.0072,4.8685
45631.84445601852,1.2182,0.4985,-0.0011,8.1510,0.0072,4.8682
45631.84446759259,1.2182,0.4985,-0.0011,8.1516,0.0072,4.8685
45631.84447916667,1.2179,0.4985,-0.0008,8.1488,0.0072,4.8685
45631.84449074074,1.2179,0.4988,-0.0008,8.1482,0.0072,4.8685
45631.84450231482,1.2179,0.4985,-0.0011,8.1482,0.0072,4.8685
45631.84451388889,1.2176,0.4985,-0.0008,8.1482,0.0072,4.8685
45631.84452546296,1.2176,0.4985,-0.0008,8.1482,0.0072,4.8685
45631.84453703704,1.2179,0.4985,-0.0008,8.1482,0.0072,4.8682
45631.84454861111,1.2176,0.4985,-0.0008,8.1458,0.0072,4.8679
45631.84456018519,1.2176,0.4985,-0.0008,8.1452,0.0072,4.8679
45631.84457175926,1.2176,0.4985,-0.0008,8.1452,0.0072,4.8679
45631.84458333333,1.2173,0.4985,-0.0008,8.1452,0.0072,4.8679
45631.84459490741,1.2176,0.4985,-0.0008,8.1427,0.0072,4.8679
45631.84460648149,1.2176,0.4985,-0.0008,8.1418,0.0072,4.8679
45631.84461805555,1.2170,0.4985,-0.0008,8.1418,0.0072,4.8676
45631.84462962963,1.2173,0.4985,-0.0008,8.1418,0.0072,4.8679
45631.84464120370,1.2173,0.4985,-0.0008,8.1418,0.0072,4.8679
45631.84465277778,1.2173,0.4985,-0.0011,8.1418,0.0069,4.8679
45631.84466435185,1.2173,0.4985,-0.0008,8.1418,0.0072,4.8679
45631.84467592592,1.2170,0.4985,-0.0008,8.1412,0.0072,4.8679
45631.84468750000,1.2170,0.4985,-0.0008,8.1388,0.0072,4.8679
45631.84469907408,1.2170,0.4985,-0.0011,8.1388,0.0072,4.8679
45631.84471064815,1.2170,0.4985,-0.0008,8.1388,0.0072,4.8679
45631.84472222222,1.2170,0.4985,-0.0008,8.1388,0.0072,4.8676
45631.84473379629,1.2167,0.4985,-0.0008,8.1388,0.0072,4.8679
45631.84474537037,1.2167,0.4985,-0.0008,8.1388,0.0072,4.8679
45631.84475694445,1.2164,0.4985,-0.0011,8.1363,0.0072,4.8669
45631.84476851852,1.2167,0.4985,-0.0011,8.1354,0.0072,4.8669
45631.84478009259,1.2164,0.4985,-0.0008,8.1354,0.0072,4.8669
45631.84479166667,1.2164,0.4985,-0.0008,8.1354,0.0072,4.8669
45631.84480324074,1.2164,0.4985,-0.0008,8.1354,0.0072,4.8669
45631.84481481482,1.2164,0.4985,-0.0008,8.1354,0.0072,4.8669
45631.84482638889,1.2164,0.4985,-0.0011,8.1348,0.0072,4.8666
45631.84483796296,1.2164,0.4985,-0.0008,8.1327,0.0072,4.8669
45631.84484953704,1.2158,0.4985,-0.0008,8.1327,0.0072,4.8669
45631.84486111111,1.2158,0.4985,-0.0008,8.1327,0.0072,4.8669
45631.84487268519,1.2158,0.4985,-0.0008,8.1324,0.0072,4.8669
45631.84488425926,1.2158,0.4985,-0.0008,8.1324,0.0072,4.8669
45631.84489583333,1.2158,0.4985,-0.0008,8.1324,0.0072,4.8666
45631.84490740741,1.2158,0.4985,-0.0008,8.1324,0.0072,4.8666
45631.84491898148,1.2155,0.4985,-0.0008,8.1314,0.0072,4.8669
45631.84493055556,1.2155,0.4985,-0.0008,8.1290,0.0072,4.8669
45631.84494212963,1.2155,0.4985,-0.0008,8.1290,0.0072,4.8666
45631.84495370370,1.2152,0.4985,-0.0011,8.1293,0.0072,4.8669
45631.84496527778,1.2155,0.4985,-0.0008,8.1293,0.0072,4.8663
45631.84497685185,1.2152,0.4985,-0.0008,8.1293,0.0072,4.8660
45631.84498842592,1.2152,0.4985,-0.0008,8.1290,0.0072,4.8663
45631.84500000000,1.2152,0.4985,-0.0011,8.1284,0.0072,4.8663
45631.84501157407,1.2152,0.4985,-0.0008,8.1259,0.0072,4.8660
45631.84502314815,1.2149,0.4985,-0.0008,8.1263,0.0072,4.8660
45631.84503472222,1.2149,0.4985,-0.0011,8.1263,0.0072,4.8660
45631.84504629629,1.2149,0.4985,-0.0008,8.1263,0.0072,4.8660
45631.84505787037,1.2149,0.4985,-0.0008,8.1263,0.0072,4.8660
45631.84506944445,1.2149,0.4985,-0.0011,8.1263,0.0069,4.8663
45631.84508101852,1.2149,0.4985,-0.0008,8.1263,0.0072,4.8660
45631.84509259259,1.2146,0.4985,-0.0008,8.1263,0.0072,4.8663
45631.84510416667,1.2146,0.4985,-0.0011,8.1263,0.0072,4.8660
45631.84511574074,1.2146,0.4985,-0.0011,8.1259,0.0072,4.8663
45631.84512731482,1.2146,0.4985,-0.0011,8.1235,0.0072,4.8660
45631.84513888889,1.2146,0.4985,-0.0008,8.1229,0.0072,4.8663
45631.84515046296,1.2146,0.4985,-0.0008,8.1229,0.0072,4.8660
45631.84516203704,1.2143,0.4985,-0.0011,8.1226,0.0072,4.8663
45631.84517361111,1.2143,0.4985,-0.0008,8.1229,0.0072,4.8660
45631.84518518519,1.2143,0.4985,-0.0011,8.1229,0.0072,4.8660
45631.84519675926,1.2143,0.4985,-0.0008,8.1208,0.0072,4.8663
45631.84520833333,1.2143,0.4985,-0.0008,8.1198,0.0072,4.8657
45631.84521990741,1.2143,0.4985,-0.0008,8.1198,0.0072,4.8654
45631.84523148148,1.2140,0.4985,-0.0008,8.1198,0.0072,4.8657
45631.84524305556,1.2140,0.4985,-0.0008,8.1198,0.0072,4.8654
45631.84525462963,1.2140,0.4985,-0.0011,8.1198,0.0072,4.8654
45631.84526620370,1.2136,0.4985,-0.0008,8.1198,0.0072,4.8657
45631.84527777778,1.2136,0.4985,-0.0008,8.1192,0.0072,4.8657
45631.84528935186,1.2133,0.4985,-0.0008,8.1165,0.0072,4.8654
45631.84530092592,1.2136,0.4985,-0.0008,8.1162,0.0072,4.8657
45631.84531250000,1.2133,0.4985,-0.0011,8.1162,0.0072,4.8657
45631.84532407407,1.2133,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84533564815,1.2130,0.4985,-0.0011,8.1165,0.0072,4.8657
45631.84534722222,1.2130,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84535879629,1.2130,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84537037037,1.2133,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84538194445,1.2130,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84539351852,1.2127,0.4985,-0.0011,8.1165,0.0072,4.8657
45631.84540509259,1.2127,0.4985,-0.0008,8.1162,0.0072,4.8657
45631.84541666666,1.2127,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84542824074,1.2127,0.4985,-0.0008,8.1165,0.0072,4.8657
45631.84543981482,1.2127,0.4985,-0.0011,8.1144,0.0072,4.8657
45631.84545138889,1.2127,0.4985,-0.0011,8.1134,0.0072,4.8654
45631.84546296296,1.2124,0.4985,-0.0008,8.1134,0.0072,4.8648
45631.84547453704,1.2124,0.4982,-0.0008,8.1134,0.0072,4.8648
45631.84548611111,1.2121,0.4985,-0.0008,8.1131,0.0072,4.8651
45631.84549768519,1.2121,0.4985,-0.0008,8.1134,0.0072,4.8648
45631.84550925926,1.2121,0.4985,-0.0008,8.1134,0.0072,4.8648
45631.84552083333,1.2121,0.4985,-0.0011,8.1128,0.0072,4.8648
45631.84553240741,1.2121,0.4985,-0.0008,8.1101,0.0072,4.8648
45631.84554398148,1.2118,0.4985,-0.0011,8.1101,0.0072,4.8648
45631.84555555556,1.2121,0.4985,-0.0011,8.1101,0.0072,4.8648
45631.84556712963,1.2118,0.4985,-0.0008,8.1101,0.0072,4.8648
45631.84557870370,1.2118,0.4985,-0.0008,8.1101,0.0072,4.8648
45631.84559027778,1.2115,0.4985,-0.0008,8.1101,0.0072,4.8648
45631.84560185186,1.2115,0.4985,-0.0008,8.1095,0.0072,4.8651
45631.84561342592,1.2115,0.4985,-0.0008,8.1070,0.0072,4.8651
45631.84562500000,1.2115,0.4985,-0.0011,8.1070,0.0072,4.8651
45631.84563657407,1.2115,0.4985,-0.0011,8.1070,0.0072,4.8648
45631.84564814815,1.2115,0.4985,-0.0011,8.1070,0.0072,4.8648
45631.84565972222,1.2112,0.4985,-0.0008,8.1070,0.0072,4.8648
45631.84567129629,1.2112,0.4985,-0.0008,8.1070,0.0072,4.8645
45631.84568287037,1.2112,0.4985,-0.0011,8.1070,0.0072,4.8642
45631.84569444445,1.2112,0.4985,-0.0008,8.1067,0.0072,4.8642
45631.84570601852,1.2109,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84571759259,1.2109,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84572916666,1.2109,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84574074074,1.2106,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84575231482,1.2106,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84576388889,1.2106,0.4985,-0.0008,8.1037,0.0072,4.8642
45631.84577546296,1.2106,0.4985,-0.0011,8.1034,0.0069,4.8642
45631.84578703704,1.2106,0.4985,-0.0008,8.1009,0.0072,4.8642
45631.84579861111,1.2103,0.4985,-0.0011,8.1009,0.0072,4.8642
45631.84581018519,1.2100,0.4985,-0.0008,8.1009,0.0072,4.8642
45631.84582175926,1.2103,0.4985,-0.0011,8.1006,0.0072,4.8642
45631.84583333333,1.2097,0.4985,-0.0008,8.1006,0.0072,4.8645
45631.84584490741,1.2100,0.4985,-0.0008,8.1006,0.0072,4.8645
45631.84585648148,1.2097,0.4985,-0.0008,8.1006,0.0072,4.8642
45631.84586805556,1.2097,0.4985,-0.0008,8.1009,0.0072,4.8642
45631.84587962963,1.2091,0.4985,-0.0008,8.1003,0.0072,4.8642
45631.84589120370,1.2097,0.4985,-0.0008,8.0973,0.0072,4.8636
45631.84590277778,1.2097,0.4985,-0.0008,8.0976,0.0072,4.8636
45631.84591435185,1.2088,0.4985,-0.0011,8.0973,0.0072,4.8636
45631.84592592593,1.2091,0.4985,-0.0008,8.0973,0.0072,4.8636
45631.84593750000,1.2091,0.4985,-0.0008,8.0973,0.0072,4.8636
45631.84594907407,1.2088,0.4985,-0.0008,8.0976,0.0072,4.8636
45631.84596064815,1.2088,0.4985,-0.0008,8.0970,0.0072,4.8636
45631.84597222223,1.2088,0.4988,-0.0008,8.0945,0.0072,4.8636
45631.84598379629,1.2088,0.4985,-0.0008,8.0945,0.0072,4.8636
45631.84599537037,1.2085,0.4985,-0.0008,8.0945,0.0072,4.8639
45631.84600694445,1.2085,0.4985,-0.0011,8.0945,0.0072,4.8636
45631.84601851852,1.2082,0.4985,-0.0008,8.0942,0.0072,4.8636
45631.84603009259,1.2079,0.4985,-0.0008,8.0942,0.0072,4.8636
45631.84604166666,1.2079,0.4985,-0.0008,8.0942,0.0072,4.8636
45631.84605324074,1.2079,0.4985,-0.0011,8.0945,0.0072,4.8636
45631.84606481482,1.2079,0.4985,-0.0008,8.0945,0.0072,4.8636
45631.84607638889,1.2075,0.4985,-0.0008,8.0939,0.0072,4.8639
45631.84608796296,1.2075,0.4985,-0.0008,8.0912,0.0072,4.8636
45631.84609953704,1.2075,0.4985,-0.0008,8.0909,0.0072,4.8636
45631.84611111111,1.2072,0.4985,-0.0008,8.0912,0.0072,4.8630
45631.84612268519,1.2075,0.4985,-0.0008,8.0909,0.0072,4.8630
45631.84613425926,1.2072,0.4985,-0.0011,8.0909,0.0072,4.8630
45631.84614583333,1.2072,0.4985,-0.0008,8.0890,0.0072,4.8630
45631.84615740741,1.2075,0.4985,-0.0008,8.0881,0.0072,4.8630
45631.84616898148,1.2075,0.4985,-0.0008,8.0881,0.0072,4.8630
45631.84618055556,1.2075,0.4985,-0.0008,8.0881,0.0072,4.8630
45631.84619212963,1.2075,0.4985,-0.0011,8.0881,0.0072,4.8630
45631.84620370370,1.2072,0.4985,-0.0008,8.0881,0.0072,4.8630
45631.84621527778,1.2072,0.4985,-0.0011,8.0881,0.0072,4.8630
45631.84622685185,1.2072,0.4985,-0.0008,8.0881,0.0072,4.8630
45631.84623842593,1.2069,0.4985,-0.0008,8.0878,0.0072,4.8630
45631.84625000000,1.2069,0.4985,-0.0008,8.0848,0.0072,4.8630
45631.84626157407,1.2072,0.4985,-0.0011,8.0848,0.0072,4.8630
45631.84627314815,1.2069,0.4985,-0.0008,8.0848,0.0072,4.8630
45631.84628472223,1.2069,0.4985,-0.0008,8.0848,0.0072,4.8630
45631.84629629629,1.2069,0.4985,-0.0008,8.0829,0.0072,4.8624
45631.84630787037,1.2066,0.4985,-0.0008,8.0817,0.0072,4.8624
45631.84631944444,1.2066,0.4985,-0.0008,8.0817,0.0072,4.8624
45631.84633101852,1.2066,0.4985,-0.0008,8.0814,0.0072,4.8624
45631.84634259259,1.2066,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84635416666,1.2063,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84636574074,1.2057,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84637731482,1.2060,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84638888889,1.2060,0.4985,-0.0011,8.0786,0.0072,4.8624
45631.84640046296,1.2060,0.4985,-0.0011,8.0783,0.0072,4.8624
45631.84641203703,1.2063,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84642361111,1.2060,0.4985,-0.0008,8.0783,0.0072,4.8624
45631.84643518519,1.2057,0.4985,-0.0011,8.0783,0.0072,4.8624
45631.84644675926,1.2060,0.4985,-0.0008,8.0780,0.0072,4.8627
45631.84645833333,1.2054,0.4985,-0.0008,8.0756,0.0072,4.8624
45631.84646990741,1.2057,0.4985,-0.0008,8.0756,0.0072,4.8624
45631.84648148148,1.2057,0.4985,-0.0008,8.0759,0.0072,4.8624
45631.84649305556,1.2057,0.4985,-0.0008,8.0741,0.0072,4.8624
45631.84650462963,1.2057,0.4985,-0.0008,8.0725,0.0072,4.8624
45631.84651620370,1.2057,0.4985,-0.0011,8.0725,0.0069,4.8621
45631.84652777778,1.2054,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84653935185,1.2054,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84655092593,1.2054,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84656250000,1.2054,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84657407407,1.2054,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84658564815,1.2051,0.4985,-0.0011,8.0722,0.0072,4.8618
45631.84659722223,1.2051,0.4985,-0.0008,8.0725,0.0072,4.8618
45631.84660879630,1.2051,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84662037037,1.2048,0.4985,-0.0008,8.0722,0.0072,4.8618
45631.84663194444,1.2048,0.4985,-0.0008,8.0692,0.0072,4.8618
45631.84664351852,1.2048,0.4985,-0.0008,8.0692,0.0072,4.8618
45631.84665509260,1.2048,0.4985,-0.0011,8.0692,0.0072,4.8618
45631.84666666666,1.2048,0.4985,-0.0008,8.0692,0.0072,4.8618
45631.84667824074,1.2048,0.4985,-0.0008,8.0695,0.0072,4.8618
45631.84668981482,1.2048,0.4985,-0.0008,8.0695,0.0072,4.8618
45631.84670138889,1.2048,0.4985,-0.0011,8.0692,0.0069,4.8618
45631.84671296296,1.2048,0.4985,-0.0008,8.0692,0.0072,4.8618
45631.84672453703,1.2045,0.4985,-0.0008,8.0689,0.0072,4.8618
45631.84673611111,1.2045,0.4985,-0.0008,8.0658,0.0072,4.8618
45631.84674768519,1.2045,0.4985,-0.0011,8.0658,0.0072,4.8618
45631.84675925926,1.2042,0.4985,-0.0008,8.0658,0.0072,4.8618
45631.84677083333,1.2045,0.4985,-0.0008,8.0658,0.0072,4.8611
45631.84678240741,1.2042,0.4985,-0.0008,8.0658,0.0072,4.8611
45631.84679398148,1.2042,0.4985,-0.0011,8.0661,0.0072,4.8611
45631.84680555556,1.2042,0.4985,-0.0008,8.0661,0.0072,4.8611
45631.84681712963,1.2042,0.4985,-0.0008,8.0643,0.0072,4.8611
45631.84682870370,1.2039,0.4985,-0.0008,8.0631,0.0072,4.8611
45631.84684027778,1.2039,0.4985,-0.0008,8.0628,0.0072,4.8611
45631.84685185185,1.2036,0.4985,-0.0008,8.0631,0.0072,4.8611
45631.84686342593,1.2033,0.4985,-0.0008,8.0631,0.0072,4.8611
45631.84687500000,1.2027,0.4985,-0.0008,8.0631,0.0072,4.8611
45631.84688657407,1.2033,0.4985,-0.0008,8.0631,0.0072,4.8611
45631.84689814815,1.2036,0.4985,-0.0008,8.0613,0.0072,4.8611
45631.84690972223,1.2033,0.4985,-0.0011,8.0600,0.0072,4.8611
45631.84692129630,1.2036,0.4985,-0.0008,8.0600,0.0075,4.8611
45631.84693287037,1.2033,0.4985,-0.0008,8.0594,0.0072,4.8611
45631.84694444444,1.2033,0.4985,-0.0008,8.0594,0.0072,4.8611
45631.84695601852,1.2033,0.4985,-0.0008,8.0567,0.0072,4.8611
45631.84696759260,1.2027,0.4985,-0.0008,8.0567,0.0072,4.8615
45631.84697916666,1.2033,0.4985,-0.0008,8.0567,0.0072,4.8611
45631.84699074074,1.2027,0.4985,-0.0008,8.0548,0.0072,4.8611
45631.84700231482,1.2027,0.4985,-0.0008,8.0536,0.0072,4.8611
45631.84701388889,1.2024,0.4985,-0.0011,8.0536,0.0072,4.8608
45631.84702546296,1.2024,0.4985,-0.0008,8.0536,0.0072,4.8602
45631.84703703703,1.2024,0.4985,-0.0011,8.0536,0.0072,4.8602
45631.84704861111,1.2024,0.4985,-0.0008,8.0518,0.0072,4.8602
45631.84706018519,1.2024,0.4985,-0.0008,8.0506,0.0072,4.8602
45631.84707175926,1.2021,0.4985,-0.0008,8.0506,0.0072,4.8602
45631.84708333333,1.2024,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84709490741,1.2021,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84710648148,1.2021,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84711805556,1.2021,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84712962963,1.2017,0.4985,-0.0008,8.0506,0.0072,4.8602
45631.84714120370,1.2014,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84715277778,1.2017,0.4985,-0.0011,8.0503,0.0072,4.8608
45631.84716435185,1.2017,0.4985,-0.0008,8.0503,0.0072,4.8602
45631.84717592593,1.2011,0.4985,-0.0011,8.0472,0.0072,4.8602
45631.84718750000,1.2014,0.4985,-0.0008,8.0472,0.0072,4.8602
45631.84719907407,1.2014,0.4985,-0.0008,8.0472,0.0072,4.8602
45631.84721064815,1.2011,0.4985,-0.0008,8.0472,0.0072,4.8602
45631.84722222222,1.2011,0.4985,-0.0008,8.0472,0.0072,4.8599
45631.84723379630,1.2011,0.4985,-0.0008,8.0472,0.0072,4.8596
45631.84724537037,1.2011,0.4985,-0.0008,8.0472,0.0072,4.8596
45631.84725694444,1.2008,0.4985,-0.0008,8.0472,0.0072,4.8596
45631.84726851852,1.2008,0.4985,-0.0011,8.0454,0.0072,4.8596
45631.84728009260,1.2008,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84729166667,1.2005,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84730324074,1.2005,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84731481481,1.2005,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84732638889,1.2002,0.4985,-0.0008,8.0439,0.0069,4.8596
45631.84733796296,1.2005,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84734953703,1.2002,0.4985,-0.0011,8.0439,0.0072,4.8596
45631.84736111111,1.2002,0.4985,-0.0011,8.0439,0.0072,4.8596
45631.84737268519,1.2002,0.4985,-0.0008,8.0439,0.0069,4.8596
45631.84738425926,1.1999,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84739583333,1.1999,0.4985,-0.0008,8.0439,0.0072,4.8596
45631.84740740741,1.1999,0.4985,-0.0011,8.0439,0.0072,4.8596
45631.84741898148,1.1999,0.4985,-0.0008,8.0408,0.0072,4.8596
45631.84743055556,1.1999,0.4985,-0.0008,8.0408,0.0072,4.8593
45631.84744212963,1.1996,0.4985,-0.0008,8.0408,0.0072,4.8590
45631.84745370370,1.1996,0.4985,-0.0008,8.0408,0.0072,4.8590
45631.84746527778,1.1996,0.4985,-0.0008,8.0408,0.0072,4.8590
45631.84747685185,1.1993,0.4985,-0.0008,8.0374,0.0072,4.8590
45631.84748842593,1.1993,0.4985,-0.0008,8.0374,0.0072,4.8590
45631.84750000000,1.1993,0.4985,-0.0008,8.0378,0.0072,4.8590
45631.84751157407,1.1993,0.4985,-0.0008,8.0378,0.0072,4.8590
45631.84752314815,1.1993,0.4985,-0.0008,8.0378,0.0072,4.8590
45631.84753472222,1.1990,0.4985,-0.0008,8.0378,0.0072,4.8590
45631.84754629630,1.1990,0.4985,-0.0008,8.0347,0.0072,4.8590
45631.84755787037,1.1990,0.4985,-0.0008,8.0347,0.0072,4.8590
45631.84756944444,1.1990,0.4985,-0.0008,8.0344,0.0072,4.8590
45631.84758101852,1.1990,0.4985,-0.0008,8.0344,0.0072,4.8590
45631.84759259260,1.1990,0.4985,-0.0008,8.0344,0.0072,4.8590
45631.84760416667,1.1987,0.4985,-0.0008,8.0347,0.0072,4.8590
45631.84761574074,1.1987,0.4985,-0.0008,8.0347,0.0072,4.8590
45631.84762731481,1.1987,0.4985,-0.0011,8.0347,0.0069,4.8587
45631.84763888889,1.1987,0.4985,-0.0011,8.0347,0.0072,4.8584
45631.84765046297,1.1987,0.4985,-0.0008,8.0344,0.0072,4.8584
45631.84766203703,1.1984,0.4985,-0.0008,8.0344,0.0072,4.8584
45631.84767361111,1.1984,0.4985,-0.0011,8.0344,0.0072,4.8584
45631.84768518519,1.1984,0.4985,-0.0008,8.0347,0.0072,4.8584
45631.84769675926,1.1981,0.4985,-0.0011,8.0347,0.0072,4.8584
45631.84770833333,1.1981,0.4985,-0.0008,8.0326,0.0072,4.8584
45631.84771990740,1.1981,0.4985,-0.0008,8.0313,0.0072,4.8584
45631.84773148148,1.1978,0.4985,-0.0008,8.0313,0.0072,4.8584
45631.84774305556,1.1981,0.4985,-0.0008,8.0313,0.0072,4.8584
45631.84775462963,1.1981,0.4985,-0.0011,8.0313,0.0072,4.8584
45631.84776620370,1.1978,0.4985,-0.0008,8.0310,0.0072,4.8584
45631.84777777778,1.1978,0.4982,-0.0008,8.0298,0.0072,4.8584
45631.84778935185,1.1975,0.4982,-0.0011,8.0283,0.0072,4.8584
45631.84780092593,1.1975,0.4985,-0.0008,8.0283,0.0072,4.8584
45631.84781250000,1.1975,0.4985,-0.0008,8.0283,0.0072,4.8584
45631.84782407407,1.1975,0.4985,-0.0008,8.0283,0.0072,4.8584
45631.84783564815,1.1975,0.4985,-0.0008,8.0280,0.0072,4.8581
45631.84784722222,1.1972,0.4985,-0.0011,8.0280,0.0072,4.8578
45631.84785879630,1.1972,0.4985,-0.0008,8.0280,0.0072,4.8578
45631.84787037037,1.1972,0.4982,-0.0011,8.0283,0.0072,4.8578
45631.84788194444,1.1972,0.4982,-0.0008,8.0283,0.0072,4.8578
45631.84789351852,1.1972,0.4985,-0.0008,8.0283,0.0072,4.8578
45631.84790509260,1.1972,0.4985,-0.0008,8.0283,0.0072,4.8578
45631.84791666667,1.1972,0.4985,-0.0008,8.0283,0.0072,4.8578
45631.84792824074,1.1972,0.4985,-0.0008,8.0283,0.0072,4.8578
45631.84793981481,1.1972,0.4985,-0.0008,8.0283,0.0072,4.8578
45631.84795138889,1.1972,0.4985,-0.0008,8.0262,0.0069,4.8578
45631.84796296297,1.1969,0.4985,-0.0008,8.0249,0.0072,4.8578
45631.84797453704,1.1969,0.4985,-0.0011,8.0249,0.0072,4.8578
45631.84798611111,1.1969,0.4985,-0.0008,8.0219,0.0072,4.8578
45631.84799768519,1.1963,0.4985,-0.0008,8.0219,0.0072,4.8578
45631.84800925926,1.1963,0.4985,-0.0008,8.0219,0.0072,4.8578
45631.84802083333,1.1963,0.4985,-0.0008,8.0219,0.0072,4.8578
45631.84803240740,1.1963,0.4985,-0.0011,8.0216,0.0072,4.8578
45631.84804398148,1.1963,0.4985,-0.0008,8.0219,0.0069,4.8578
45631.84805555556,1.1960,0.4985,-0.0008,8.0185,0.0072,4.8575
45631.84806712963,1.1963,0.4985,-0.0011,8.0185,0.0072,4.8569
45631.84807870370,1.1956,0.4985,-0.0008,8.0185,0.0072,4.8572
45631.84809027778,1.1956,0.4985,-0.0008,8.0185,0.0072,4.8572
45631.84810185185,1.1956,0.4985,-0.0008,8.0170,0.0072,4.8572
45631.84811342593,1.1953,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84812500000,1.1956,0.4985,-0.0008,8.0152,0.0072,4.8572
45631.84813657407,1.1956,0.4985,-0.0008,8.0152,0.0072,4.8572
45631.84814814815,1.1956,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84815972222,1.1953,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84817129630,1.1956,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84818287037,1.1953,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84819444444,1.1953,0.4985,-0.0008,8.0152,0.0072,4.8572
45631.84820601852,1.1953,0.4985,-0.0008,8.0152,0.0072,4.8572
45631.84821759259,1.1953,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84822916667,1.1950,0.4985,-0.0008,8.0152,0.0072,4.8572
45631.84824074074,1.1953,0.4985,-0.0008,8.0155,0.0072,4.8572
45631.84825231481,1.1950,0.4985,-0.0008,8.0124,0.0072,4.8572
45631.84826388889,1.1950,0.4985,-0.0008,8.0121,0.0072,4.8572
45631.84827546297,1.1947,0.4985,-0.0008,8.0121,0.0072,4.8566
45631.84828703704,1.1950,0.4985,-0.0008,8.0109,0.0072,4.8563
45631.84829861111,1.1950,0.4985,-0.0008,8.0091,0.0072,4.8563
